eco	name	pgn	uci_moves	games	parents	fen	ply	player_white	player_black	player_white_with_children	player_black_with_children	player_total	player_total_with_children	all_pct	player_pct	player_pct_with_children	white_pct	white_pct_with_children	black_pct	black_pct_with_children	ratio_white	ratio_black	popularity_rank
A34	English Opening: Symmetrical Variation, Three Knights Variation	1. c4 c5 2. Nc3 Nf6 3. Nf3	['c2c4', 'c7c5', 'b1c3', 'g8f6', 'g1f3']	1051174	['English Opening', 'English Opening: Symmetrical Variation', 'English Opening: Symmetrical Variation, Normal Variation']	rnbqkb1r/pp1ppppp/5n2/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 3 3	5	0	0	0	0	0	0	7.080882402431688e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	663
B06	Modern Defense: Two Knights Variation, Suttles Variation	1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Nf3 d6	['e2e4', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'c7c6', 'g1f3', 'd7d6']	1050271	"[""King's Pawn Game"", 'Modern Defense', 'Modern Defense: Standard Line']"	rnbqk1nr/pp2ppbp/2pp2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5	8	0	0	0	0	0	0	7.074799644668087e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664
B21	Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation	1. e4 c5 2. d4 cxd4 3. c3 Nf6	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6']	1045093	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Smith-Morra Gambit']"	rnbqkb1r/pp1ppppp/5n2/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq - 1 4	6	0	0	0	0	0	0	7.039919777890758e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	665
C58	Italian Game: Two Knights Defense, Polerio Defense, Bogoljubov Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Qf3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'd7d5', 'e4d5', 'c6a5', 'c4b5', 'c7c6', 'd5c6', 'b7c6', 'd1f3']	1042039	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense', 'Italian Game: Two Knights Defense, Knight Attack', 'Italian Game: Two Knights Defense, Knight Attack, Normal Variation', 'Italian Game: Two Knights Defense, Polerio Defense', 'Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line']"	r1bqkb1r/p4ppp/2p2n2/nB2p1N1/8/5Q2/PPPP1PPP/RNB1K2R b KQkq - 1 8	15	0	0	0	0	0	0	7.019347527381303e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	666
C00	French Defense: Réti-Spielmann Attack	1. e4 e6 2. g3	['e2e4', 'e7e6', 'g2g3']	1040362	"[""King's Pawn Game"", 'French Defense']"	rnbqkbnr/pppp1ppp/4p3/8/4P3/6P1/PPPP1P1P/RNBQKBNR b KQkq - 0 2	3	0	0	0	0	0	0	7.0080509772489e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	667
C69	Ruy Lopez: Exchange Variation, King's Bishop Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Bd6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5c6', 'd7c6', 'e1g1', 'f8d6']	1038952	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Morphy Defense', 'Ruy Lopez: Exchange Variation', 'Ruy Lopez: Exchange Variation, Normal Variation']"	r1bqk1nr/1pp2ppp/p1pb4/4p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 6	10	0	0	0	0	0	0	6.998552983398758e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	668
C43	Bishop's Opening: Urusov Gambit	1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. Nf3	['e2e4', 'e7e5', 'f1c4', 'g8f6', 'd2d4', 'e5d4', 'g1f3']	1037751	"[""King's Pawn Game"", ""Bishop's Opening"", ""Bishop's Opening: Berlin Defense"", ""Bishop's Opening: Ponziani Gambit""]"	rnbqkb1r/pppp1ppp/5n2/8/2BpP3/5N2/PPP2PPP/RNBQK2R b KQkq - 1 4	7	0	0	0	0	0	0	6.99046284821151e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	669
A58	Benko Gambit Accepted: Fully Accepted Variation	1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6	['d2d4', 'g8f6', 'c2c4', 'c7c5', 'd4d5', 'b7b5', 'c4b5', 'a7a6', 'b5a6']	1035926	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Benoni Defense', 'Benko Gambit', 'Benko Gambit Accepted']"	rnbqkb1r/3ppppp/P4n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 5	9	0	0	0	0	0	0	6.978169345533137e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670
D05	Queen's Pawn Game: Colle System, Traditional Colle	1. d4 Nf6 2. Nf3 e6 3. e3 c5 4. Bd3 d5 5. c3	['d2d4', 'g8f6', 'g1f3', 'e7e6', 'e2e3', 'c7c5', 'f1d3', 'd7d5', 'c2c3']	1025649	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Knights Variation', 'Yusupov-Rubinstein System']"	rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/2PBPN2/PP3PPP/RNBQK2R b KQkq - 0 5	9	0	0	0	0	0	0	6.908941769080721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	671
B00	Nimzowitsch Defense: Kennedy Variation, de Smet Gambit	1. e4 Nc6 2. d4 e5 3. dxe5 d6	['e2e4', 'b8c6', 'd2d4', 'e7e5', 'd4e5', 'd7d6']	1015536	"[""King's Pawn Game"", 'Nimzowitsch Defense', 'Nimzowitsch Defense: Kennedy Variation']"	r1bqkbnr/ppp2ppp/2np4/4P3/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 4	6	0	0	0	0	0	0	6.840818923827898e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	672
C71	Ruy Lopez: Morphy Defense, Modern Steinitz Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'd7d6']	1014448	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Morphy Defense']"	r1bqkbnr/1pp2ppp/p1np4/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5	8	0	0	0	0	0	0	6.833489975381831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	673
A10	English Opening: Anglo-Scandinavian Defense, Schulz Gambit	1. c4 d5 2. cxd5 Nf6	['c2c4', 'd7d5', 'c4d5', 'g8f6']	1013503	['English Opening', 'English Opening: Anglo-Scandinavian Defense']	rnbqkb1r/ppp1pppp/5n2/3P4/8/8/PP1PPPPP/RNBQKBNR w KQkq - 1 3	4	0	0	0	0	0	0	6.82712429865248e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	674
E97	King's Indian Defense: Orthodox Variation, Aronin-Taimanov Defense	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'g1f3', 'e8g8', 'f1e2', 'e7e5', 'e1g1', 'b8c6']	1011501	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense', ""King's Indian Defense"", ""King's Indian Defense: Normal Variation"", ""King's Indian Defense: Normal Variation, Rare Defenses"", ""King's Indian Defense: Orthodox Variation""]"	r1bq1rk1/ppp2pbp/2np1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w - - 2 8	14	0	0	0	0	0	0	6.81363849461845e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	675
A04	Zukertort Opening: Wade Defense	1. Nf3 d6 2. e4 Bg4	['g1f3', 'd7d6', 'e2e4', 'c8g4']	1011461	['Zukertort Opening', 'Zukertort Opening: Pirc Invitation']	rn1qkbnr/ppp1pppp/3p4/8/4P1b1/5N2/PPPP1PPP/RNBQKB1R w KQkq - 1 3	4	0	0	0	0	0	0	6.813369047984403e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	676
A04	Zukertort Opening: Arctic Defense	1. Nf3 f6	['g1f3', 'f7f6']	1010386	['Zukertort Opening']	rnbqkbnr/ppppp1pp/5p2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2	2	0	0	0	0	0	0	6.806127669694401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	677
C21	Danish Gambit Declined: Sorensen Defense	1. e4 e5 2. d4 exd4 3. c3 d5	['e2e4', 'e7e5', 'd2d4', 'e5d4', 'c2c3', 'd7d5']	1009546	"[""King's Pawn Game"", 'Center Game', 'Center Game Accepted', 'Danish Gambit']"	rnbqkbnr/ppp2ppp/8/3p4/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq - 0 4	6	0	0	0	0	0	0	6.800469290379425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678
C48	Four Knights Game: Spanish Variation, Rubinstein Variation	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1b5', 'c6d4']	1002621	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Three Knights Opening', 'Four Knights Game', 'Four Knights Game: Spanish Variation']"	r1bqkb1r/pppp1ppp/5n2/1B2p3/3nP3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5	8	0	0	0	0	0	0	6.753821341860113e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	679
C23	Bishop's Opening: Calabrese Countergambit	1. e4 e5 2. Bc4 f5	['e2e4', 'e7e5', 'f1c4', 'f7f5']	1001400	"[""King's Pawn Game"", ""Bishop's Opening""]"	rnbqkbnr/pppp2pp/8/4pp2/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3	4	0	3	0	3	3	3	6.745596483355841e-05	0.010135135135135136	0.003033367037411527	0.0	0.0	0.02054794520547945	0.005964214711729622	0.0	88.41641693875096	680
A22	English Opening: King's English Variation, Two Knights Variation, Reversed Dragon	1. c4 e5 2. Nc3 Nf6 3. g3 d5	['c2c4', 'e7e5', 'b1c3', 'g8f6', 'g2g3', 'd7d5']	999948	"['English Opening', ""English Opening: King's English Variation"", ""English Opening: King's English Variation, Reversed Sicilian"", ""English Opening: King's English Variation, Two Knights Variation"", 'English Opening: Carls-Bremen System']"	rnbqkb1r/ppp2ppp/5n2/3pp3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 4	6	0	0	0	0	0	0	6.73581557053995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	681
C21	Danish Gambit Accepted: Copenhagen Defense	1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxb2 Bb4+	['e2e4', 'e7e5', 'd2d4', 'e5d4', 'c2c3', 'd4c3', 'f1c4', 'c3b2', 'c1b2', 'f8b4']	989808	"[""King's Pawn Game"", 'Center Game', 'Center Game Accepted', 'Danish Gambit', 'Danish Gambit Accepted']"	rnbqk1nr/pppp1ppp/8/8/1bB1P3/8/PB3PPP/RN1QK1NR w KQkq - 1 6	10	0	0	0	0	0	0	6.667510848809144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682
D32	Queen's Gambit Declined: Tarrasch Defense	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5	['d2d4', 'd7d5', 'c2c4', 'e7e6', 'b1c3', 'c7c5', 'c4d5', 'e6d5']	983258	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Declined"", ""Queen's Gambit Declined: Queen's Knight Variation"", 'Tarrasch Defense']"	rnbqkbnr/pp3ppp/8/2pp4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 5	8	0	0	0	0	0	0	6.62338896248402e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	683
C02	French Defense: Advance Variation, Steinitz Variation	1. e4 e6 2. d4 d5 3. e5 c5 4. dxc5	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4e5', 'c7c5', 'd4c5']	981512	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Advance Variation']"	rnbqkbnr/pp3ppp/4p3/2PpP3/8/8/PPP2PPP/RNBQKBNR b KQkq - 0 4	7	0	0	0	0	0	0	6.611627616907887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	684
B00	Lion Defense: Lion's Jaw	1. e4 d6 2. d4 Nf6 3. f3	['e2e4', 'd7d6', 'd2d4', 'g8f6', 'f2f3']	978536	"[""King's Pawn Game"", 'Pirc Defense']"	rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 3	5	0	0	0	0	0	0	6.591580787334822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	685
C45	Scotch Game: Mieses Variation	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. e5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'e5d4', 'f3d4', 'g8f6', 'd4c6', 'b7c6', 'e4e5']	976528	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Scotch Game', 'Scotch Game: Schmidt Variation']"	r1bqkb1r/p1pp1ppp/2p2n2/4P3/8/8/PPP2PPP/RNBQKB1R b KQkq - 0 6	11	0	0	0	0	0	0	6.578054566305684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	686
C30	King's Gambit Declined: Keene's Defense	1. e4 e5 2. f4 Qh4+	['e2e4', 'e7e5', 'f2f4', 'd8h4']	975137	"[""King's Pawn Game"", ""King's Gambit""]"	rnb1kbnr/pppp1ppp/8/4p3/4PP1q/8/PPPP2PP/RNBQKBNR w KQkq - 1 3	4	0	0	0	0	0	0	6.568684559606715e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	687
B10	Caro-Kann Defense: Accelerated Panov Attack, Modern Variation	1. e4 c6 2. c4 d5 3. exd5 cxd5 4. cxd5 Nf6	['e2e4', 'c7c6', 'c2c4', 'd7d5', 'e4d5', 'c6d5', 'c4d5', 'g8f6']	973931	"[""King's Pawn Game"", 'Caro-Kann Defense', 'Caro-Kann Defense: Accelerated Panov Attack']"	rnbqkb1r/pp2pppp/5n2/3P4/8/8/PP1P1PPP/RNBQKBNR w KQkq - 1 5	8	0	0	0	0	0	0	6.560560743590211e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	688
B28	Sicilian Defense: O'Kelly Variation, Yerevan System	1. e4 c5 2. Nf3 a6 3. Nc3	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'b1c3']	972598	"[""King's Pawn Game"", 'Sicilian Defense', ""Sicilian Defense: O'Kelly Variation""]"	rnbqkbnr/1p1ppppp/p7/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3	5	0	0	0	0	0	0	6.551581434510609e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	689
D77	Neo-Grünfeld Defense: Classical Variation	1. d4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 O-O 5. O-O d5 6. c4	['d2d4', 'g8f6', 'g1f3', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'e1g1', 'd7d5', 'c2c4']	969885	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Knights Variation', 'East Indian Defense', 'Indian Defense: Przepiorka Variation']"	rnbq1rk1/ppp1ppbp/5np1/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b - - 0 6	11	0	0	0	0	0	0	6.5333062165564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	690
C00	French Defense: Wing Gambit	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4	['e2e4', 'e7e6', 'g1f3', 'd7d5', 'e4e5', 'c7c5', 'b2b4']	968877	"[""King's Pawn Game"", 'French Defense', 'French Defense: Knight Variation']"	rnbqkbnr/pp3ppp/4p3/2ppP3/1P6/5N2/P1PP1PPP/RNBQKB1R b KQkq - 0 4	7	0	0	0	0	0	0	6.526516161378426e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	691
B60	Sicilian Defense: Richter-Rauzer Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'b8c6', 'c1g5']	968875	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations', 'Sicilian Defense: Modern Variations, Main Line', 'Sicilian Defense: Classical Variation']"	r1bqkb1r/pp2pppp/2np1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 4 6	11	0	0	0	0	0	0	6.526502689046725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	692
B02	Alekhine Defense: Sämisch Attack	1. e4 Nf6 2. e5 Nd5 3. Nc3	['e2e4', 'g8f6', 'e4e5', 'f6d5', 'b1c3']	963358	"[""King's Pawn Game"", 'Alekhine Defense', 'Alekhine Defense: Normal Variation']"	rnbqkb1r/pppppppp/8/3nP3/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 2 3	5	0	0	0	0	0	0	6.489339262045851e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	693
B08	Pirc Defense: Classical Variation, Schlechter Variation	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7 5. h3	['e2e4', 'd7d6', 'd2d4', 'g8f6', 'b1c3', 'g7g6', 'g1f3', 'f8g7', 'h2h3']	956917	"[""King's Pawn Game"", 'Pirc Defense', 'Pirc Defense: Classical Variation']"	rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N1P/PPP2PP1/R1BQKB1R b KQkq - 0 5	9	0	0	0	0	0	0	6.445951617798503e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	694
C57	Italian Game: Two Knights Defense, Ponziani-Steinitz Gambit	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Nxe4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'f6e4']	955898	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense', 'Italian Game: Two Knights Defense, Knight Attack']"	r1bqkb1r/pppp1ppp/2n5/4p1N1/2B1n3/8/PPPP1PPP/RNBQK2R w KQkq - 0 5	8	0	0	0	0	0	0	6.439087464796167e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	695
B43	Sicilian Defense: Kan Variation, Wing Attack	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Nc3 b5	['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'a7a6', 'b1c3', 'b7b5']	952636	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: French Variation', 'Sicilian Defense: French Variation, Open', 'Sicilian Defense: Kan Variation', 'Sicilian Defense: Kan Variation, Knight Variation']"	rnbqkbnr/3p1ppp/p3p3/1p6/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6	10	0	0	0	0	0	0	6.417114091789669e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	696
